ActorLabel,Class,OutlinerPath,Guid,PlacementCount,OwnDataLayers,InheritedDataLayers,LevelInstanceChain,OwningLevelAsset,ReferencedLevelAsset,CenterX,CenterY,CenterZ
WaterFall_A10,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A10,ED7ADBC7-4E1F-EEA6-83CA-42BBB502048E,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7917.7,-84372.2,4578.9
WaterFall_A11,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A11,86A7BC0A-411C-382F-D214-7592F9D85A1C,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,8233.0,-84248.9,4582.2
WaterFall_A12,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A12,D5A5E6AF-46F4-DCB6-5FDE-B993E77A51BF,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,8361.9,-83921.2,4579.6
WaterFall_A13,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A13,E7966EBA-4A0E-BEB2-E7EC-AC84BE2678F1,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7987.7,-84128.1,4439.5
WaterFall_A14,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A14,C8504062-48AB-C3C1-EC97-81B02318C99C,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,9371.9,-85387.5,4650.6
WaterFall_A15,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A15,CBA3541A-4525-E936-AD8D-C283F939F8FF,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,9596.7,-85046.4,4689.5
WaterFall_A16,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A16,78169EE5-4B3E-97EC-F2FD-899D6805035E,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,9372.6,-84699.6,4686.3
WaterFall_A17,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A17,FEEB9ED1-45C3-8E60-4EB7-3BB354578BD7,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,9004.3,-85540.1,4904.6
WaterFall_A18,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A18,D7A61102-44AC-E3BD-0793-3BA040A9EC43,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,9461.3,-85639.4,4904.0
WaterFall_A19,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A19,F41A7F90-45E4-0609-6F3D-4295DAC7C258,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,9852.7,-85315.0,4893.9
WaterFall_A2,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A2,991EABC6-467E-4E63-EF77-CF8FBA51131F,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,10961.2,-71877.2,3408.0
WaterFall_A20,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A20,7980B8B7-47E2-396C-77BA-7DA8776D14CE,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,10088.9,-86208.5,5043.1
WaterFall_A21,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A21,0584FF1A-413A-8017-1057-9CA80A3A0CF9,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,10618.3,-86119.4,5043.1
WaterFall_A22,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A22,82608F0D-46E1-EB65-F200-DEA85982F1E1,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,8191.7,-73668.0,3633.8
WaterFall_A23,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A23,4F214CFF-4B97-6252-959B-15B5C61F3292,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,8660.6,-73751.9,3679.4
WaterFall_A24,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A24,5132A430-4DE7-3E03-AC53-AE8FAB6D9079,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,8920.5,-73700.2,3689.6
WaterFall_A25,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A25,5EEAF05D-44F6-72C9-6AC2-80A02D18E678,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,8785.1,-73723.3,3747.9
WaterFall_A26,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A26,666D0BC5-4645-870F-3CB1-5BBEF414564D,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,11238.1,-86360.9,5151.8
WaterFall_A27,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A27,D321B657-489C-FC59-5013-5A9CA272D268,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,11112.0,-85823.6,5170.3
WaterFall_A28,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A28,09D83AEF-49D0-5B31-5806-72ABA9C57EF2,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,12500.1,-86346.2,5267.2
WaterFall_A29,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A29,FD64738C-4300-920F-7F4C-068C4F65C785,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,12824.9,-85924.1,5267.2
WaterFall_A3,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A3,E0C509B6-4D37-E165-DC9A-96BDA7F7A91A,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,10457.5,-72401.5,3420.9
WaterFall_A30,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A30,6B829207-4D03-A84A-B289-C8B19B9805E2,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,14361.8,-86311.7,5574.5
WaterFall_A31,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A31,1B22AA7E-455D-D127-980D-32A006FA6F59,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7716.9,-75248.7,3953.4
WaterFall_A32,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A32,5EA7C6B1-423C-E51D-8035-C0A5E2523144,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7525.7,-74810.9,3953.4
WaterFall_A33,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A33,6C60F6DC-4FF3-891B-048B-FF85426A4A70,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,24347.6,-88453.5,5442.2
WaterFall_A35,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A35,2CD1B4AC-4158-D9A7-2C07-FE849D9A3E76,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25192.0,-88437.2,5611.1
WaterFall_A36,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A36,C481209C-4760-99F3-8E24-E48932B851E6,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25614.8,-88668.0,5753.2
WaterFall_A37,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A37,9A1D44BA-43EE-22D2-D44F-C5A76C55402B,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25569.6,-87892.7,5524.0
WaterFall_A38,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A38,E08FBDE4-434C-441A-C564-7F85A122436D,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25621.0,-87518.0,5540.3
WaterFall_A39,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A39,4D874B57-4C44-8160-2E77-1D9E11B04802,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25679.6,-87064.7,5566.2
WaterFall_A4,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A4,27AD9B1C-48AE-0B6B-294B-3FA2A3DA4177,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,10278.9,-71940.1,3263.8
WaterFall_A41,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A41,D44B530F-445A-D8D4-7BB4-1BA30F4F4672,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25765.3,-86421.3,5573.0
WaterFall_A42,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A42,04F65F03-4308-E377-C7C7-E0B2D805B448,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25336.5,-86316.6,5344.2
WaterFall_A43,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A43,C65757CD-4456-D633-C000-9AA571B11FA3,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,24893.1,-86217.0,5321.6
WaterFall_A44,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A44,343452BA-44A7-FC50-0077-DBA2CB9AEC0F,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,24727.6,-88118.6,5292.6
WaterFall_A45,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A45,E54D8C1A-40AB-45FD-C07D-41A300CADDD6,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,25070.6,-88133.8,5370.8
WaterFall_A46,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A46,B8169173-4EA5-208F-CEC8-7C894569BEFD,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,24889.5,-87784.9,5148.3
WaterFall_A47,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A47,21B99475-4A0D-DF30-5F4F-A69131EE18BB,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,23602.3,-87978.5,5248.7
WaterFall_A48,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A48,EED92202-4461-2283-79EF-2CAC80BDF0C6,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,24009.3,-88071.3,5167.9
WaterFall_A49,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A49,CA3835B4-4DB3-18E8-DF86-D7AB009553C9,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,24327.8,-88241.6,5218.6
WaterFall_A5,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A5,56AE658D-4E4C-F97A-B89B-CBA0E8762C8F,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,11542.5,-69970.6,3345.1
WaterFall_A50,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A50,B550046E-4F2F-9A76-A658-57AE8EE14FD5,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,23225.9,-86905.6,5220.8
WaterFall_A51,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A51,3404FD7E-4457-C4EB-6012-64964D4057D4,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,24480.5,-85875.3,5321.6
WaterFall_A58,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A58,975B22B5-4E76-E3A2-8FD8-81A8158C78E9,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,10910.8,-86682.6,5151.5
WaterFall_A59,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A59,073ABA96-4383-D4F1-041D-B1BF033538E5,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7554.1,-74731.3,3894.1
WaterFall_A6,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A6,4F9097F7-4E3B-9C9B-68C6-E6A21C22398A,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7753.8,-83906.3,4334.1
WaterFall_A60,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A60,7CD2C68C-43E5-FB01-4E01-63AD03EFB84A,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7745.3,-75169.1,3894.1
WaterFall_A7,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A7,B24A9A2F-48F7-F6DB-1C20-54A7058E2F37,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7585.8,-83713.5,4213.3
WaterFall_A8,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A8,133ACBD7-48C5-786F-E87E-51B5DE8700B8,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,7816.7,-74313.1,3887.2
WaterFall_A9,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/WaterFall_A9,76B457B3-4FAB-0F1A-E1F6-D79DCACAB851,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_WaterFall_A01,8920.5,-85325.6,4654.7
Cube12,StaticMeshActor,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Cube12,C07A42FD-45B6-1E47-75AD-8EB9E14D7989,1,DL_OVERLAND;DL_RENDER,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,,19925.3,-88601.4,5592.5
Cube13,StaticMeshActor,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Cube13,5EBDD251-4D3F-FA37-FA44-00B0D710BE78,1,DL_OVERLAND;DL_RENDER,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,,19470.5,-88547.0,5709.2
